tech_id,level_id,question_text,option_a,option_b,option_c,option_d,correct_option
7,1,Which JavaScript operator checks both value and type?,===,==,!=,=,===
7,1,What is the default port number for MongoDB?,27017,8080,3000,27018,27017
7,1,In React, how do you pass data from a parent component to a child component?,Via props,Via state,Via context,Via refs,Via props
7,1,Which method is used to stop event propagation in JavaScript?,stopPropagation(),preventDefault(),stopEvent(),haltEvent(),stopPropagation()
7,1,In Express, which middleware is used to serve static files?,express.static(),app.useStatic(),express.serve(),app.serveStatic(),express.static()
7,1,Which of the following is not a valid JavaScript data type?,Float,Number,String,Object,Float
7,1,In MongoDB, what does the `aggregate()` method do?,Performs operations on the data and returns computed results,Sorts documents,Indexes documents,Updates multiple documents,Performs operations on the data and returns computed results
7,1,Which React hook should you use to manage component lifecycle events?,useEffect(),useState(),useReducer(),useMemo(),useEffect()
7,1,In JavaScript, what will `NaN` evaluate to if compared with itself?,false,true,null,undefined,false
7,1,What is the role of the `useReducer` hook in React?,To manage complex state logic in a component,To handle side effects,To memoize functions,To access DOM nodes,To manage complex state logic in a component
7,1,Which Node.js module provides methods for working with file paths?,path,fs,http,os,path
7,1,In MongoDB, which method inserts multiple documents into a collection?,insertMany(),insert(),add(),saveMany(),insertMany()
7,1,Which method is used to schedule a function to execute after a specified delay in JavaScript?,setTimeout(),setInterval(),delay(),setSchedule(),setTimeout()
7,1,In React, what is the purpose of the `useEffect` cleanup function?,To prevent memory leaks by cleaning up resources,To rerun the effect on every render,To update the DOM,To update state,To prevent memory leaks by cleaning up resources
7,1,What does the `fs.readFile()` method in Node.js do?,Reads the contents of a file asynchronously,Writes data to a file,Deletes a file,Opens a file for writing,Reads the contents of a file asynchronously
7,1,In MongoDB, which index type is used to ensure that each document has a unique value in a field?,Unique index,Compound index,Text index,Geospatial index,Unique index
7,1,Which JavaScript method is used to copy an array?,slice(),concat(),splice(),split(),slice()
7,1,In Express, which method handles form data sent via a POST request?,app.post(),app.use(),app.get(),app.listen(),app.post()
7,1,Which JavaScript array method creates a new array with the results of calling a provided function on every element?,map(),forEach(),filter(),reduce(),map()
7,1,In MongoDB, what does `findOne()` do?,Returns the first document that matches the query,Returns all documents that match the query,Deletes the first document that matches the query,Updates a single document,Returns the first document that matches the query
7,1,In React, which hook is used to optimize performance by memoizing values?,useMemo(),useState(),useEffect(),useRef(),useMemo()
7,1,Which method is used to parse a JSON string into an object in JavaScript?,JSON.parse(),JSON.stringify(),parseJSON(),toObject(),JSON.parse()
7,1,In Node.js, what is the purpose of `module.exports`?,To export a module so that it can be required by other files,To import a module,To create a new module,To delete a module,To export a module so that it can be required by other files
7,1,Which MongoDB method is used to update a single document in a collection?,updateOne(),updateMany(),replaceOne(),updateSingle(),updateOne()
7,1,What is the purpose of the `useRef` hook in React?,To access or modify a DOM element directly,To manage component state,To handle side effects,To update props,To access or modify a DOM element directly
7,1,Which command is used to check the version of Node.js installed?,node -v,node version,npm -v,checkNodeVersion,node -v
7,1,In MongoDB, what does the `countDocuments()` method do?,Returns the number of documents that match a query,Deletes a specific number of documents,Updates a specific number of documents,Returns the size of a collection,Returns the number of documents that match a query
7,1,What does the `filter()` method do in JavaScript arrays?,Creates a new array with elements that pass a test,Removes elements from the array,Finds the index of an element,Sorts the array,Creates a new array with elements that pass a test
7,1,In React, what does `useState` return?,An array with the current state value and a function to update it,A function to update the state,A promise with the updated state value,The previous state value,An array with the current state value and a function to update it
7,1,Which of the following is a valid HTTP request method in Express?,POST,WRITE,INSERT,READ,POST
7,1,In JavaScript, which of the following is a falsy value?,0,1,"false","1",0
7,1,What is the default method used by forms to send data in HTML?,GET,POST,PUT,DELETE,GET
7,1,In MongoDB, which method is used to remove a collection from the database?,drop(),deleteCollection(),removeCollection(),clear(),drop()
7,1,In React, which hook can be used to return a memoized function?,useCallback(),useMemo(),useEffect(),useRef(),useCallback()
7,1,Which method is used to stop an interval timer in JavaScript?,clearInterval(),stopTimer(),stopInterval(),resetTimer(),clearInterval()
7,1,In MongoDB, which operator is used to check if a value exists in an array?,$in,$exists,$and,$or,$in
7,1,What does the `axios.get()` method do in JavaScript?,Sends a GET request to a specified URL,Sends a POST request to a specified URL,Fetches a local file,Sends form data to a server,Sends a GET request to a specified URL
7,1,In Node.js, what does the `require()` function do?,Imports a module,Declares a variable,Creates a promise,Writes data to a file,Imports a module
7,1,In MongoDB, which command is used to create a new database?,use databasename,new database,db.create,db.start,use databasename
7,1,Which array method in JavaScript reverses the order of elements in an array?,reverse(),sort(),push(),shift(),reverse()
7,1,In Express, which method is used to route a DELETE request?,app.delete(),app.post(),app.remove(),app.put(),app.delete()
7,1,What does the `useEffect` hook depend on to re-run in React?,Dependency array,State variable,Component props,Component method,Dependency array
7,1,In MongoDB, which index type is created by default on the `_id` field?,Unique index,Compound index,Text index,Geospatial index,Unique index
7,1,In JavaScript, what does the `push()` method do?,Adds a new element to the end of an array,Removes the last element from an array,Adds a new element to the beginning of an array,Concatenates two arrays,Adds a new element to the end of an
7,1,In React, what is the purpose of the `key` prop?,To give a unique identity to elements in a list,To bind data to a component,To style components,To manage component state,To give a unique identity to elements in a list
7,1,Which method is used to update multiple documents in a MongoDB collection?,updateMany(),updateAll(),editMany(),changeMany(),updateMany()
7,1,What is the purpose of the `next` function in Express middleware?,To pass control to the next middleware function,To end the request-response cycle,To send a response to the client,To log requests,To pass control to the next middleware function
7,1,In JavaScript, what does the `splice()` method do?,Adds or removes elements from an array,Returns the first element of an array,Sorts an array,Reverses an array,Adds or removes elements from an array
7,1,What does `npm start` do in a Node.js application?,Runs the application using the start script defined in package.json,Installs all dependencies,Builds the application,Runs tests,Runs the application using the start script defined in package.json
7,1,In MongoDB, what is the purpose of the `find()` method?,To retrieve documents from a collection,To update documents,To delete documents,To create a new collection,To retrieve documents from a collection
7,1,In React, which lifecycle method is invoked immediately after a component is mounted?,componentDidMount(),componentWillMount(),render(),componentDidUpdate(),componentDidMount()
7,1,Which of the following is a valid way to define a React functional component?,const MyComponent = () => {},class MyComponent {},function MyComponent() {},All of the above,const MyComponent = () => {}
7,1,In Express, how do you define a route for a GET request?,app.get('/route', handler),app.route('/route', handler),app.handle('GET', '/route', handler),app.request('/route', handler),app.get('/route', handler)
7,1,In JavaScript, what is the output of `typeof NaN`?,number,string,undefined,object,number
7,1,What is the use of the `mongoimport` command?,To import data into a MongoDB database,To export data from a MongoDB database,To start a MongoDB instance,To delete a MongoDB database,To import data into a MongoDB database
7,1,Which property is used to access the query parameters in Express?,req.query,req.params,req.body,req.url,req.query
7,1,In React, what does the `useEffect` hook do?,Allows you to perform side effects in function components,Manages state in class components,Defines the initial state of a component,Handles component rendering,Allows you to perform side effects in function components
7,1,Which method is used to create a new document in MongoDB?,insertOne(),create(),add(),new(),insertOne()
7,1,In JavaScript, what does the `filter()` method return?,A new array with elements that pass a test,The first element that passes a test,The index of the first element that passes a test,A boolean indicating if any elements pass a test,A new array with elements that pass a test
7,1,In React, which hook is used to manage state in functional components?,useState(),useEffect(),useContext(),useReducer(),useState()
7,1,What does the `setState()` method do in React?,Updates the component's state and re-renders the component,Sets the initial state of a component,Directly modifies the state,Returns the current state,Updates the component's state and re-renders the component
7,1,In MongoDB, which command drops a collection?,db.collection.drop(),dropCollection(),removeCollection(),deleteCollection(),db.collection.drop()
7,1,What does the `req.body` property contain in Express?,The parsed body of the request,The query parameters of the request,The headers of the request,The URL of the request,The parsed body of the request
7,1,Which method is used to find a document in a MongoDB collection?,findOne(),get(),search(),fetch(),findOne()
7,1,In JavaScript, what will be the output of `Boolean(null)`?,false,true,undefined,0,false
7,1,In React, how do you handle events?,Using event handlers,Using state,Using props,Using lifecycle methods,Using event handlers
7,1,In Express, which method is used to parse incoming request bodies?,express.json(),app.bodyParser(),bodyParser.json(),express.urlencoded(),express.json()
7,1,What is the purpose of the `useEffect` dependency array?,To specify when the effect should run,To hold state values,To store props,To define initial state,To specify when the effect should run
7,1,Which method is used to retrieve all documents in a MongoDB collection?,find(),getAll(),retrieve(),fetchAll(),find()
7,1,In JavaScript, which symbol is used for comments?,//,/* */,#,**,//
7,1,What does the `mongoose` library do?,Provides a schema-based solution to model application data,Connects to MongoDB,Handles HTTP requests,Creates RESTful APIs,Provides a schema-based solution to model application data
7,1,In React, what is the purpose of `defaultProps`?,To set default values for props,To define state,To manage event handlers,To control rendering,To set default values for props
7,1,Which command is used to create a new React application?,npx create-react-app my-app,npm create-react-app my-app,react create my-app,npm init my-app,npx create-react-app my-app
7,1,In JavaScript, how do you create an object?,const obj = {},const obj = new Object(),const obj = [],const obj = null,const obj = {}
7,1,Which method in MongoDB is used to count the number of documents that match a query?,countDocuments(),count(),getDocuments(),fetchCount(),countDocuments()
7,1,In React, what does the `componentWillUnmount` lifecycle method do?,Cleans up resources before the component is removed from the DOM,Initializes component state,Renders the component,Updates props,Cleans up resources before the component is removed from the DOM
7,1,In JavaScript, what is the purpose of the `map()` method?,Creates a new array by applying a function to each element of an array,Filters elements from an array,Sorts an array,Reduces an array,Creates a new array by applying a function to each element of an array
7,1,In MongoDB, which operator is used to update a document's fields?,$set,$update,$modify,$change,$set
7,1,In Express, how do you define a middleware function?,app.use(middlewareFunction),app.middleware(middlewareFunction),app.register(middlewareFunction),app.set(middlewareFunction),app.use(middlewareFunction)
7,1,What is the purpose of the `console.log()` function in JavaScript?,To print output to the console,To create a new console,To send data to the server,To read input from the user,To print output to the console
7,1,In React, which hook can be used to consume context?,useContext(),useState(),useEffect(),useReducer(),useContext()
7,1,In JavaScript, which operator is used to concatenate strings?,+,*,.,&,+
7,1,In MongoDB, which method is used to rename a field in a document?,updateOne(),renameField(),modifyField(),changeField(),updateOne()
7,1,What is the role of the `body-parser` middleware in Express?,To parse incoming request bodies,To handle static files,To manage routes,To create session cookies,To parse incoming request bodies
7,1,In React, what does the `useMemo` hook do?,Memoizes expensive calculations to optimize performance,Creates a new state variable,Tracks component rendering,Fetches data from an API,Memoizes expensive calculations to optimize performance
7,1,Which command is used to install a package in Node.js?,npm install package-name,npm add package-name,npm get package-name,npm use package-name,npm install package-name
7,1,In JavaScript, what is the output of `typeof undefined`?,undefined,object,string,number,undefined
7,1,In MongoDB, what does the `updateOne()` method return?,An object representing the update result,An array of updated documents,The original document,The number of documents updated,An object representing the update result
7,1,In React, how do you handle user input in forms?,Using controlled components,Using uncontrolled components,Using both controlled and uncontrolled components,Using event handlers,Using controlled components
7,1,What is the purpose of the `useLayoutEffect` hook in React?,To run side effects synchronously after DOM mutations,To manage state,To handle context updates,To update the DOM asynchronously,To run side effects synchronously after DOM mutations
7,1,In JavaScript, which method is used to convert an array to a string?,toString(),join(),stringify(),convert(),join()
7,1,In Express, which method is used to handle a PATCH request?,app.patch(),app.put(),app.post(),app.delete(),app.patch()
7,1,What is the purpose of the `res.send()` method in Express?,To send a response to the client,To set response headers,To handle errors,To parse request bodies,To send a response to the client
7,1,Which keyword is used to declare a constant variable in JavaScript?,const,var,let,define,const
7,1,In React, which lifecycle method is invoked immediately before a component is unmounted?,componentWillUnmount(),componentDidUpdate(),render(),componentDidMount(),componentWillUnmount()
7,1,Which command is used to run tests in a React application?,npm test,npx test,npm run test,react test,npm test
7,1,In MongoDB, which method is used to find documents with a specific field value?,find(),get(),searchByField(),query(),find()
7,1,What does the `async` keyword do in JavaScript?,Declares an asynchronous function,Declares a synchronous function,Defines a callback,Creates a promise,Declares an asynchronous function
7,1,In JavaScript, which method is used to remove the first element from an array?,shift(),pop(),unshift(),removeFirst(),shift()
7,1,In React, what is the purpose of the `useContext` hook?,To access context values in functional components,To manage state,To create context,To handle side effects,To access context values in functional components
7,1,In Express, which method is used to define a route for a PUT request?,app.put(),app.post(),app.delete(),app.get(),app.put()
7,1,In JavaScript, what will `1 + '1'` evaluate to?,11,2,undefined,NaN,11
7,1,In MongoDB, which method is used to delete a document?,deleteOne(),remove(),delete(),clear(),deleteOne()
7,1,In React, what does the `render()` method do in a class component?,Renders the component's output,Updates state,Handles events,Manages lifecycle methods,Renders the component's output
7,1,What does the `map()` method return in JavaScript?,A new array containing the results of applying a function to each element,An object containing the results,The first matching element,The length of the array,A new array containing the results of applying a function to each element
7,1,In JavaScript, what does `this` refer to in a function?,The context of the function,The global object,The function itself,The parent object,The context of the function
7,1,What is the purpose of `mongoose.Schema`?,To define the structure of documents in a MongoDB collection,To create a database,To query documents,To define middleware,To define the structure of documents in a MongoDB collection
7,1,In React, which hook is used to perform a function on component render?,useEffect(),useState(),useReducer(),useContext(),useEffect()
7,1,In Express, which property is used to access route parameters?,req.params,req.body,req.query,req.url,req.params
7,1,In JavaScript, what will be the output of `2 + 3 - 4 * 2`?,-1,3,2,1,-1
7,1,Which command is used to create a new file in Node.js?,fs.writeFile(),fs.createFile(),fs.newFile(),fs.addFile(),fs.writeFile()
7,1,In MongoDB, which operator is used to check for equality?,$eq,$equal,$is,$equals,$eq
7,1,What is the purpose of the `useReducer` hook in React?,To manage complex state in functional components,To perform side effects,To access context,To memoize values,To manage complex state in functional components
7,1,In Express, which method is used to handle a DELETE request?,app.delete(),app.post(),app.put(),app.patch(),app.delete()
7,1,In JavaScript, which method converts an object to a JSON string?,JSON.stringify(),JSON.parse(),convertToJSON(),toJSONString(),JSON.stringify()
7,1,What does the `Promise.all()` method do?,Returns a single Promise that resolves when all of the promises in the iterable have resolved,Waits for one Promise to resolve,Executes a function asynchronously,Creates a new Promise,Returns a single Promise that resolves when all of the promises in the iterable have resolved
7,1,In React, what does the `useCallback` hook do?,Memoizes a callback function to optimize performance,Creates a new state variable,Handles side effects,Accesses DOM nodes,Memoizes a callback function to optimize performance
