tech_id,level_id,question_text,option_a,option_b,option_c,option_d,correct_option
9,1,How do you check the content type of a request in Express.js?,req.is('type'),req.type('content'),res.is('type'),req.getType('content'),req.is('type')
9,1,Which method is used to pass data to the next middleware in Express.js?,next(),res.next(),req.pass(),nextMiddleware(),next()
9,1,How do you handle query parameters in Express.js?,req.query,req.body,req.params,req.path,req.query
9,1,What does req.route return in Express.js?,The current route object,The request headers,The URL path,The middleware stack,The current route object
9,1,How do you handle form data in Express.js?,Using express.urlencoded(),Using express.static(),Using req.formData(),Using express.parseForm(),Using express.urlencoded()
9,1,Which method is used to render views in Express.js?,res.render(),res.view(),app.view(),app.renderView(),res.render()
9,1,What is the purpose of req.params in Express.js?,To access route parameters,To access query string parameters,To access request headers,To access the request body,To access route parameters
9,1,How do you define a sub-route in Express.js?,app.use('/sub', router),app.get('/sub', route),app.route('/sub', router),app.post('/sub', route),app.use('/sub', router)
9,1,Which middleware is used to handle cookies in Express.js?,cookie-parser,express.cookies,multer,cookie-handler,cookie-parser
9,1,What does req.baseUrl return in Express.js?,The base URL of the current router,The server hostname,The request path,The full URL,The base URL of the current router
9,1,How do you set a session variable in Express.js?,req.session.variable = value,req.session.set('variable', value),res.session('variable', value),app.session.set('variable', value),req.session.variable = value
9,1,What does app.disable('x-powered-by') do in Express.js?,Disables the X-Powered-By header,Disables all headers,Disables error logging,Disables the server,Disables the X-Powered-By header
9,1,Which middleware is used to parse cookies in Express.js?,cookie-parser,body-parser,multer,express.static,cookie-parser
9,1,How do you send a JSON response with a status code in Express.js?,res.status(200).json(data),res.sendStatus(200).json(data),res.json(200).send(data),res.jsonStatus(200).send(data),res.status(200).json(data)
9,1,How do you log request headers in Express.js?,console.log(req.headers),console.log(res.headers),console.log(req.info),console.log(app.headers),console.log(req.headers)
9,1,What does req.fresh check in Express.js?,If the response is fresh,If the request contains cookies,If the request method is GET,If the request has a body,If the response is fresh
9,1,Which HTTP status code represents "Bad Request" in Express.js?,400,401,403,404,400
9,1,What is the purpose of res.cookie() in Express.js?,To set a cookie in the HTTP response,To parse cookies from the request,To send a cookie to the client,To delete a cookie from the client,To set a cookie in the HTTP response
9,1,How do you define middleware to handle all routes in Express.js?,app.use((req, res, next)),app.get('*', (req, res, next)),app.route('*', (req, res, next)),app.post('*', (req, res, next)),app.use((req, res, next))
9,1,Which HTTP status code represents "Internal Server Error" in Express.js?,500,404,403,400,500
9,1,What does req.signedCookies contain in Express.js?,Signed cookies sent by the client,Unsigned cookies sent by the client,Session data,Encrypted cookies,Signed cookies sent by the client
9,1,How do you add a custom error handler in Express.js?,app.use(function (err, req, res, next)),app.get(function (err, req, res, next)),app.route(function (err, req, res, next)),app.post(function (err, req, res, next)),app.use(function (err, req, res, next))
9,1,What does req.get('host') return in Express.js?,The value of the Host header,The request hostname,The server IP address,The server hostname,The value of the Host header
9,1,Which middleware is used to parse incoming JSON requests in Express.js?,express.json(),express.urlencoded(),body-parser,multer,express.json()
9,1,How do you serve a 404 error for an unknown route in Express.js?,By defining a catch-all route after all others,By using res.error(404),By using app.all('*', res.status(404)),By defining a 404 route in middleware,By defining a catch-all route after all others
9,1,Which method is used to retrieve a specific request header in Express.js?,req.get('header'),req.header('header'),req.headers('header'),req.query('header'),req.get('header')
9,1,How do you render a template in Express.js?,res.render('view'),res.view('template'),app.render('view'),app.sendTemplate('template'),res.render('view')
9,1,What is the purpose of req.path in Express.js?,To return the request path,To return the query string,To return the base URL,To return the request method,To return the request path
9,1,How do you redirect a request to another URL in Express.js?,res.redirect('/new-url'),res.forward('/new-url'),app.route('/new-url'),req.urlRedirect('/new-url'),res.redirect('/new-url')
9,1,What does req.accepts('json') check in Express.js?,If the client accepts a JSON response,If the client sends a JSON request,If the request contains JSON data,If the response contains JSON data,If the client accepts a JSON response
9,1,Which method is used to return a file as a response in Express.js?,res.sendFile(),res.file(),app.sendFile(),res.send(),res.sendFile()
9,1,What does req.params contain in Express.js?,Route parameters,Query string parameters,Request headers,Request cookies,Route parameters
9,1,How do you handle cookies in Express.js?,Using cookie-parser,Using body-parser,Using multer,Using req.cookies,Using cookie-parser
9,1,How do you define a route with multiple handlers in Express.js?,app.get('/route', handler1, handler2),app.route('/route', handler1, handler2),app.use('/route', handler1, handler2),app.handle('/route', handler1, handler2),app.get('/route', handler1, handler2)
9,1,How do you access a request header in Express.js?,req.get('header-name'),req.header('header-name'),res.get('header-name'),app.get('header-name'),req.get('header-name')
9,1,What does req.subdomains return in Express.js?,An array of subdomains in the request,The main domain,The full URL,The request path,An array of subdomains in the request
9,1,What is the default HTTP status code for a successful response in Express.js?,200,201,202,204,200
9,1,How do you send a plain text response in Express.js?,res.send('Hello World'),res.text('Hello World'),app.send('Hello World'),app.text('Hello World'),res.send('Hello World')
9,1,What does res.sendStatus(200) do in Express.js?,Sends a response with HTTP status code 200 and message,Only sends the status code without a message,Sends a response with a JSON object,Sends a response with plain text, Sends a response with HTTP status code 200 and message
9,1,How do you create a POST route in Express.js?,app.post('/route', handler),app.create('/route', handler),app.route('/route', handler),app.get('/route', handler),app.post('/route', handler)
9,1,What middleware is used to parse URL-encoded data in Express.js?,express.urlencoded(),body-parser.urlencoded(),express.json(),multer.urlencoded(),express.urlencoded()
9,1,Which method is used to end the response in Express.js?,res.end(),res.send(),res.close(),res.finish(),res.send()
9,1,How do you serve static files from a directory in Express.js?,app.use(express.static('public')),app.serveStatic('public'),res.sendStatic('public'),app.static('public'),app.use(express.static('public'))
9,1,What is the purpose of the cookie-parser middleware in Express.js?,To parse cookies from the request headers,To set cookies in the response,To encrypt cookies,To log cookies,To parse cookies from the request headers
9,1,How do you check if a request has a specific header in Express.js?,req.headers.has('header-name'),req.get('header-name') !== undefined,req.headerExists('header-name'),req.hasHeader('header-name'),req.get('header-name') !== undefined
9,1,What is the purpose of res.json() in Express.js?,To send a JSON response,To send a plain text response,To send a file response,To set the response type,To send a JSON response
9,1,How do you define a GET route in Express.js?,app.get('/route', handler),app.route('GET', '/route', handler),app.use('/route', handler),app.post('/route', handler),app.get('/route', handler)
9,1,What is the correct way to retrieve URL parameters in Express.js?,req.params,req.query,req.body,req.headers,req.params
9,1,What does res.sendFile('path/to/file') do in Express.js?,Sends a file as the response,Sets the response type to file,Returns a file path,Ends the response, Sends a file as the response
9,1,How do you enable CORS in Express.js?,app.use(cors()),app.enableCORS(),app.cors(),app.use(express.cors()),app.use(cors())
9,1,What is the purpose of res.status() in Express.js?,To set the HTTP status code for the response,To send the response,To log the status,To create a new response,To set the HTTP status code for the response
9,1,How do you define a middleware function in Express.js?,function middleware(req, res, next) {...},app.middleware(),app.use(function(req, res, next) {...}),middleware(req, res, next),function middleware() {...}
9,1,What is the purpose of app.set('view engine', 'ejs') in Express.js?,To set the template engine for rendering views,To define a static file directory,To configure middleware,To set the server port,To set the template engine for rendering views
9,1,How do you access the request body in Express.js?,req.body,req.payload,req.data,req.requestBody,req.body
9,1,What is the correct way to create a new instance of an Express application?,const app = express(),const app = new express(),const app = express.create(),const app = express(),const app = express()
9,1,How do you define a route that matches all HTTP methods in Express.js?,app.all('/route', handler),app.route('/route', handler),app.use('/route', handler),app.any('/route', handler),app.all('/route', handler)
9,1,What is the purpose of app.use(express.json()) in Express.js?,To parse JSON request bodies,To serve static files,To set response headers,To log requests,To parse JSON request bodies
9,1,How do you handle unexpected errors in Express.js?,Using a custom error-handling middleware,By using try-catch blocks,By logging errors,By returning a 500 status code,Using a custom error-handling middleware
9,1,What does res.redirect('/new-url') do in Express.js?,Redirects the client to a new URL,Ends the response,Logs the request,Returns a new URL,Redirects the client to a new URL
9,1,How do you enable JSON parsing for request bodies in Express.js?,app.use(express.json()),app.json(),app.enableJson(),app.use(bodyParser.json()),app.use(express.json())
9,1,What does req.get('content-type') return in Express.js?,The value of the Content-Type header,The request body type,The response type,The request method,The value of the Content-Type header
9,1,How do you create a router instance in Express.js?,const router = express.Router(),const router = new express.Router(),const router = express.createRouter(),const router = express.Router(),const router = express.Router()
9,1,What is the purpose of the app.locals object in Express.js?,To store local variables for rendering views,To store global middleware,To set response headers,To store route parameters,To store local variables for rendering views
9,1,How do you define a route with query parameters in Express.js?,app.get('/route', (req, res) => {...}),app.get('/route?param=value', (req, res) => {...}),app.route('/route', (req, res) => {...}),app.get('/route/:param', (req, res) => {...}),app.get('/route', (req, res) => {...})
9,1,What does req.ip return in Express.js?,The IP address of the client,The IP address of the server,The hostname,The URL,The IP address of the client
9,1,How do you serve a directory of static files in Express.js?,app.use(express.static('public')),app.static('public'),res.sendStatic('public'),app.serveStatic('public'),app.use(express.static('public'))
9,1,What is the default response type sent by Express.js?,HTML,JSON,Plain text,XML,Plain text
9,1,How do you retrieve the method of a request in Express.js?,req.method,req.getMethod(),req.type(),req.methodType(),req.method
9,1,What does res.json({}) do in Express.js?,Sends a JSON response,Ends the response,Logs the response,Sets the response status code,Sends a JSON response
9,1,How do you create a middleware to log requests in Express.js?,app.use((req, res, next) => {...}),app.logRequests((req, res) => {...}),app.middleware((req, res, next) => {...}),app.useRequests((req, res, next) => {...}),app.use((req, res, next) => {...})
9,1,What is the purpose of req.cookies in Express.js?,To access cookies sent by the client,To set cookies in the response,To parse cookies from the request,To delete cookies from the client,To access cookies sent by the client
9,1,How do you set response headers in Express.js?,res.set('header-name', 'value'),res.header('header-name', 'value'),res.sendHeader('header-name', 'value'),res.headers('header-name', 'value'),res.set('header-name', 'value')
9,1,Which method is used to send a 204 No Content response in Express.js?,res.sendStatus(204),res.status(204).send(),res.send(204),res.noContent(),res.sendStatus(204)
9,1,How do you return an error response in Express.js?,res.status(400).send('Error'),res.error('Error'),res.sendError('Error'),res.response('Error'),res.status(400).send('Error')
9,1,What does res.clearCookie('cookie-name') do in Express.js?,Deletes a cookie from the response,Retrieves a cookie from the request,Sets a cookie in the response,Logs the cookie,Deletes a cookie from the response
9,1,How do you define a middleware that runs for specific routes in Express.js?,app.use('/route', middleware),app.route('/route', middleware),app.get('/route', middleware),app.all('/route', middleware),app.use('/route', middleware)
9,1,Which HTTP status code represents "Unauthorized" in Express.js?,401,403,400,404,401
9,1,How do you access the full request URL in Express.js?,req.protocol + '://' + req.get('host') + req.originalUrl,req.fullUrl(),req.url(),req.get('full-url'),req.url
9,1,What is the purpose of the app.listen() method in Express.js?,To start the server and listen for incoming requests,To define routes,To parse request bodies,To send responses,To start the server and listen for incoming requests
9,1,What does req.hostname return in Express.js?,The hostname of the request,The URL of the request,The IP address of the request,The protocol used,The hostname of the request
9,1,How do you handle multipart form data in Express.js?,Using multer middleware,Using body-parser,Using express.json(),Using express.urlencoded(),Using multer middleware
9,1,What is the default behavior of the res.send() method in Express.js?,Sends a response with HTTP status code 200,Ends the response,Logs the response,Returns the response type, Sends a response with HTTP status code 200
9,1,How do you create a middleware that runs for all routes in Express.js?,app.use(middleware),app.all(middleware),app.route(middleware),app.global(middleware),app.use(middleware)
9,1,What does res.end() do in Express.js?,Ends the response,Returns a message,Sets the status code,Logs the response,Ends the response
9,1,How do you create a new route in Express.js?,app.get('/new-route', handler),app.route('/new-route', handler),app.addRoute('/new-route', handler),app.newRoute('/new-route', handler),app.get('/new-route', handler)
9,1,What is the purpose of the res.status() method in Express.js?,To set the HTTP status code for the response,To send a response,To log the response,To end the response,To set the HTTP status code for the response
9,1,How do you access query parameters in Express.js?,req.query,req.params,req.body,req.headers,req.query
9,1,What is the correct way to create a GET route that includes a dynamic parameter in Express.js?,app.get('/route/:param', handler),app.get('/route?param=value', handler),app.get('/route/(param)', handler),app.route('/route/:param', handler),app.get('/route/:param', handler)
9,1,What does res.sendFile('path/to/file') do in Express.js?,Sends a file as a response,Returns a file path,Logs the file path,Sets the response type, Sends a file as a response
9,1,How do you define a route with a wildcard in Express.js?,app.get('/route/*', handler),app.get('/route/:param', handler),app.get('/route?param=value', handler),app.route('/route/:param', handler),app.get('/route/*', handler)
9,1,What is the purpose of the app.listen() method?,To start the server and listen for incoming requests,To define routes,To set middleware,To serve static files,To start the server and listen for incoming requests
9,1,How do you return a JSON response with a specific status code in Express.js?,res.status(200).json({}),res.json(200, {}),res.send(200, {}),res.sendStatus(200).json({}),res.status(200).json({})
9,1,What does req.method return in Express.js?,The HTTP method of the request,The status code of the request,The URL of the request,The request headers,The HTTP method of the request
9,1,How do you handle different HTTP methods for the same route in Express.js?,Using app.all('/route', handler),Using app.route('/route', handler),Using app.use('/route', handler),Using app.method('/route', handler),Using app.all('/route', handler)
9,1,What is the purpose of the express.Router() in Express.js?,To create modular route handlers,To set middleware,To log requests,To parse request bodies,To create modular route handlers
9,1,How do you define a route that responds to both GET and POST requests in Express.js?,app.route('/route', handler),app.all('/route', handler),app.get('/route', handler),app.post('/route', handler),app.all('/route', handler)
9,1,What is the purpose of res.send('message') in Express.js?,To send a response with the specified message,To log the message,To end the response,To set the response type,To send a response with the specified message
9,1,How do you define a custom error-handling middleware in Express.js?,app.use((err, req, res, next) => {...}),app.errorHandler((err, req, res, next) => {...}),app.useError((err, req, res, next) => {...}),app.error((err, req, res) => {...}),app.use((err, req, res, next) => {...})
9,1,What is the purpose of the req.params object in Express.js?,To access route parameters,To access query parameters,To access request headers,To access cookies,To access route parameters
9,1,How do you access the request headers in Express.js?,req.headers,req.getHeaders(),req.header(),req.allHeaders(),req.headers
9,1,What does res.send('Hello World') do in Express.js?,Sends a response with "Hello World",Logs "Hello World",Returns "Hello World",Ends the response, Sends a response with "Hello World"
9,1,What is the purpose of the express.json() middleware?,To parse JSON request bodies,To serve static files,To log requests,To set response headers,To parse JSON request bodies
9,1,How do you create a new Express app instance?,const app = express(),const app = new express(),const app = express.create(),const app = express(),const app = express()
9,1,What is the default port Express listens on?,3000,8000,4000,5000,3000
9,1,How do you enable logging in Express.js?,app.use(morgan('dev')),app.log('dev'),app.enableLogging(),app.useLogging(),app.use(morgan('dev'))
9,1,What does the req.query object contain in Express.js?,The query string parameters,The request body,The route parameters,The request headers,The query string parameters
9,1,How do you create a middleware that only runs for specific routes in Express.js?,app.use('/route', middleware),app.middleware('/route', middleware),app.route('/route', middleware),app.all('/route', middleware),app.use('/route', middleware)
9,1,What is the purpose of the next function in middleware?,To pass control to the next middleware function,To end the response,To log the request,To parse the request body,To pass control to the next middleware function
9,1,How do you define a route that serves static files in Express.js?,app.use('/static', express.static('public')),app.static('/static', 'public'),app.serveStatic('/static', 'public'),app.get('/static', express.static('public')),app.use('/static', express.static('public'))
9,1,What does res.status(404) do in Express.js?,Sets the response status code to 404,Ends the response,Logs the status,Returns a message,Sets the response status code to 404
9,1,How do you access the request's HTTP method in Express.js?,req.method,req.getMethod(),req.methodType(),req.methodName(),req.method
9,1,What is the default response type for Express.js?,HTML,JSON,Plain text,XML,Plain text
9,1,How do you create a route that matches all HTTP methods?,app.all('/route', handler),app.route('/route', handler),app.use('/route', handler),app.any('/route', handler),app.all('/route', handler)
9,1,What does req.subdomains return in Express.js?,An array of subdomains in the request,The main domain,The full URL,The request path,An array of subdomains in the request
9,1,What is the correct syntax for defining an HTML heading?,<h1>,<header>,<title>,<head>,<h1>
