tech_id,level_id,question_text,option_a,option_b,option_c,option_d,correct_option
11,1,How do you create a CSS transition effect?,transition: all 0.3s ease;,transition-effect: 0.3s;,transition-duration: 0.3s;,transition: 0.3s;,transition: all 0.3s ease;
11,1,Which property controls the alignment of text within a block?,text-align,align-text,block-align,justify-text,text-align
11,1,What does the `display: none;` property do?,hides an element completely,removes an element from the flow,defines visibility,controls display,removes element
11,1,How can you prevent text from wrapping?,white-space: nowrap;,text-wrap: none;,overflow: hidden;,wrap: none;,white-space: nowrap;
11,1,What property is used to control the spacing between lines of text?,line-height,spacing,line-spacing,spacing-line,line-height
11,1,How do you apply a style to all paragraphs?,p { },all p { },p:all { },p:style { },p {};
11,1,What does the `overflow: hidden;` property do?,hides any overflowed content,sets element visibility,defines scrolling,controls text,removes overflow
11,1,How can you change the text decoration?,text-decoration: underline;,text-decoration: bold;,text-decoration: italic;,text-decoration: strikethrough;,text-decoration: underline;
11,1,What is the default value of `position` in CSS?,static,relative,absolute,sticky,static
11,1,How do you create a responsive design using CSS?,using media queries,using fixed widths,using percentages,using floats,using media queries
11,1,Which property defines the size of the font?,font-size,text-size,font-style,letter-spacing,font-size
11,1,How do you apply styles to an element that has focus?,element:focus { },element:active { },element:focus { color: blue; },element:focus { style: blue; },element:focus {}
11,1,What does the `float` property do?,controls the positioning of an element,defines z-index,sets margin,aligns items,controls floating
11,1,How can you create a gradient border?,border-image: linear-gradient();,border: gradient;,border-image: url();,border: linear-gradient;,border-image: linear-gradient();
11,1,What does the `flex-basis` property do in Flexbox?,defines the default size of an element,controls growth,sets item alignment,defines item spacing,controls basis
11,1,How can you change the font style to italic?,font-style: italic;,font-weight: italic;,font-italic: true;,font-style: oblique;,font-style: italic;
11,1,Which property is used to define the maximum width of an element?,max-width,width:max,maximum-width,max-size,max-width
11,1,How do you change the background color of a button?,button { background-color: blue; },button { bg-color: blue; },button { color: blue; },button { background: blue; },button { background-color: blue; }
11,1,What does the `:nth-child()` selector do?,selects elements based on their order in the parent,selects all children,selects only the first child,defines child styles,controls child selection
11,1,How do you create a custom scrollbar?,::-webkit-scrollbar { },::-scrollbar { },scrollbar: custom;,scrollbar: default;,::-webkit-scrollbar { }
11,1,What property is used to set the transparency of an element?,opacity,color-opacity,transparency,visible-opacity,opacity
11,1,How do you create a box shadow?,box-shadow: 2px 2px 5px gray;,shadow: 2px 2px 5px gray;,shadow-box: 2px 2px 5px gray;,box-shadow: 0 0 10px black;,box-shadow: 2px 2px 5px gray;
11,1,What does the `list-style-type` property control?,the bullet style of list items,defines list color,controls item spacing,sets list margins,controls list type
11,1,How can you style an input field?,input { },input:style { },input { background: blue; },input { color: red; },input {};
11,1,What does the `visibility: visible;` property do?,shows an element,controls z-index,defines element size,sets color,controls visibility
11,1,How do you set a specific font family?,font-family: 'Arial', sans-serif;,font-family: 'Arial';,font-family: sans-serif;,font-family: 'Helvetica';,font-family: 'Arial', 'Helvetica';
11,1,Which property is used to define the height of an element?,height,size,height-size,element-height,height
11,1,What does the `white-space: pre;` property do?,preserves whitespace and line breaks,controls overflow,sets display behavior,defines wrapping,controls whitespace
11,1,How can you apply a background color and image simultaneously?,background: url(image) color;,background-color: blue; background-image: url(image);,background: color url(image);,background: image url();,background: blue url(image);
11,1,What does the `object-fit` property do?,defines how an element fits within its box,controls size,sets alignment,defines shape,controls fitting
11,1,How do you change the cursor to a pointer?,cursor: pointer;,cursor: move;,cursor: grab;,cursor: hand;,cursor: pointer;
11,1,What does the `animation-fill-mode` property do?,controls how styles are applied during animation,defines duration,sets keyframes,controls timing,controls fill mode
11,1,How can you style a visited link?,a:visited { },a.active { },a:visited { color: purple; },a:hover { color: purple; },a:visited {}
11,1,What does the `clip` property do?,defines a rectangular area to show,sets overflow,controls display,defines borders,controls clipping
11,1,How do you create a text shadow effect?,text-shadow: 2px 2px 5px black;,shadow-text: 2px 2px 5px black;,text-shadow: 2px 2px 5px gray;,text-shadow: 0 0 5px black;,text-shadow: 2px 2px 5px black;
11,1,Which property is used to control the size of an element's padding?,padding-size,padding,padding-width,element-padding,padding
11,1,How do you make a responsive image?,img { max-width: 100%; height: auto; },img { width: 100%; },img { responsive: true; },img { fit: cover; },img { max-width: 100%; height: auto; }
11,1,What does the `:hover` pseudo-class do?,applies styles when the user hovers over an element,selects active elements,applies styles on focus,applies styles on click,applies hover styles
11,1,How do you define a CSS variable?,--variable-name: value;,var: variable-name;,variable: name;,let variable-name: value;,--variable-name: value;
11,1,What is the purpose of the `z-index` property?,controls the stacking order of elements,defines size,sets visibility,controls position,controls stacking
11,1,Which property is used to change the display of an element to a block?,display: block;,block-display: true;,display: inline;,display: inline-block;,display: block;
11,1,How do you center an element horizontally?,margin: auto;,align: center;,text-align: center;,display: flex;,margin: auto;
11,1,What does the `border-radius` property do?,creates rounded corners,sets border width,defines border color,controls size,creates circular borders
11,1,How do you remove an element's margin?,margin: 0;,remove-margin: true;,margin: none;,margin: auto;,margin: 0;
11,1,What property is used to change the cursor when hovering over a link?,cursor: pointer;,cursor: move;,cursor: hover;,cursor: link;,cursor: pointer;
11,1,How can you create a CSS animation?,@keyframes animation-name { },animation: name;,@animation: animation-name;,animation: create;,@keyframes animation-name {}
11,1,What does the `align-items` property do in Flexbox?,aligns flex items along the cross axis,controls growth,defines spacing,controls direction,sets alignment
11,1,How can you add space between elements?,margin,spacing,padding,space-between,margin
11,1,Which property controls the text transformation?,text-transform,font-transform,transform,case,letter-spacing
11,1,How do you define a grid layout in CSS?,display: grid;,layout: grid;,grid-layout: true;,grid: true;,display: grid;
11,1,What does the `opacity` property do?,controls the transparency of an element,sets color,defines size,controls visibility,controls display
11,1,How do you style a link when it is not visited?,a:link { },a:visited { },a:hover { },a:active { },a:link {}
11,1,What does the `min-height` property do?,sets the minimum height of an element,controls maximum height,defines size,controls overflow,sets minimum height
11,1,How do you use media queries in CSS?,@media screen and (max-width: 600px) { },media-query: true;,media: screen { },@media-query: screen { },@media screen and (max-width: 600px) {}
11,1,What is the default value of the `list-style-type` property?,disc,square,none,decimal,disc
11,1,How can you create a multi-column layout?,column-count: 3;,columns: 3;,multi-column: true;,column-layout: 3;,column-count: 3;
11,1,What does the `flex-wrap` property do in Flexbox?,defines whether flex items should wrap onto multiple lines,controls direction,sets item order,controls growth,defines wrapping
11,1,How do you set the space between grid items?,grid-gap: 10px;,gap: 10px;,grid-space: 10px;,spacing: 10px;,grid-gap: 10px;
11,1,Which property controls the vertical alignment of text?,vertical-align,text-align,align-text,line-height,text-align
11,1,How do you add a background image to an element?,background-image: url('image.jpg');,background: image('image.jpg');,image: background('image.jpg');,background-url: url('image.jpg');,background-image: url('image.jpg');
11,1,What does the `position: sticky;` property do?,makes an element stick to a defined position on scroll,defines fixed position,controls z-index,sets visibility,controls position
11,1,How can you create a transition effect on hover?,element:hover { transition: all 0.3s; },element:hover { effect: transition; },element:hover { style: transition; },element:hover { all: 0.3s; },element:hover { transition: all 0.3s; }
11,1,What property controls the space between the content and the border of an element?,padding,margin,border-spacing,spacing,content-spacing
11,1,How do you set the text alignment to justify?,text-align: justify;,justify-text: true;,align: justify;,text-align: center;,text-align: justify;
11,1,What does the `border-style` property do?,defines the style of the border,sets border color,controls border width,defines border spacing,controls border style
11,1,How can you change the order of flex items?,order: 1;,flex-order: 1;,item-order: 1;,flex-direction: column;,order: 1;
11,1,What property is used to control the size of the margin?,margin-size,margin,margin-width,element-margin,margin
11,1,How do you create a circle shape using CSS?,border-radius: 50%;,shape: circle;,border-radius: 100%;,border: circle;,border-radius: 50%;
11,1,What does the `visibility: hidden;` property do?,hides an element but maintains its space,removes an element from the flow,defines visibility,controls size,sets color
11,1,How can you create an image gallery using CSS?,using display: grid;,using flexbox;,using floats;,using positioning;,using display: grid;
11,1,What is the purpose of the `background-repeat` property?,controls whether a background image repeats,defines background size,sets background position,controls background color,controls repetition
11,1,How do you style a button?,button { color: white; background: blue; },button:style { },button { style: blue; },button { background-color: blue; },button { color: white; background: blue; }
11,1,What does the `float: right;` property do?,floats an element to the right,sets position,controls alignment,defines size,controls floating
11,1,How can you create a CSS class?,.classname { },class: classname { },classname: true;,class: classname;,classname {}
11,1,What does the `text-indent` property do?,indents the first line of text,controls spacing,sets margin,defines alignment,controls indentation
